ID,CPT/HCPC Code,Modifier,Medicare Location,Global Surgery Indicator,Multiple Surgery Indicator,Prevailing Charge Amount,Fee Schedule Amount,Site of Service Amount,PDF Name,Timestamp
37287,76016,,2.0,XXX,4.0,X,75.88,X,75956-76519.pdf,2025-02-11 02:49:59
37288,76016,,3.0,XXX,4.0,X,75.88,X,75956-76519.pdf,2025-02-11 02:49:59
37289,76016,,4.0,XXX,4.0,X,75.88,X,75956-76519.pdf,2025-02-11 02:49:59
37290,76016,26,1.0,XXX,4.0,X,31.83,X,75956-76519.pdf,2025-02-11 02:49:59
37291,76016,26,2.0,XXX,4.0,X,29.80,X,75956-76519.pdf,2025-02-11 02:49:59
37292,76016,26,3.0,XXX,4.0,X,29.80,X,75956-76519.pdf,2025-02-11 02:49:59
37293,76016,26,4.0,XXX,4.0,X,29.80,X,75956-76519.pdf,2025-02-11 02:49:59
37294,76016,TC,1.0,XXX,4.0,X,52.43,X,75956-76519.pdf,2025-02-11 02:49:59
37295,76016,TC,2.0,XXX,4.0,X,46.08,X,75956-76519.pdf,2025-02-11 02:49:59
37296,76016,TC,3.0,XXX,4.0,X,46.08,X,75956-76519.pdf,2025-02-11 02:49:59
37297,76016,TC,4.0,XXX,4.0,X,46.08,X,75956-76519.pdf,2025-02-11 02:49:59
37298,76017,,1.0,XXX,4.0,X,261.03,X,75956-76519.pdf,2025-02-11 02:49:59
37299,76017,,2.0,XXX,4.0,X,231.75,X,75956-76519.pdf,2025-02-11 02:49:59
37300,76017,,3.0,XXX,4.0,X,231.75,X,75956-76519.pdf,2025-02-11 02:49:59
37301,76017,,4.0,XXX,4.0,X,231.75,X,75956-76519.pdf,2025-02-11 02:49:59
37302,76017,26,1.0,XXX,4.0,X,40.56,X,75956-76519.pdf,2025-02-11 02:49:59
37303,76017,26,2.0,XXX,4.0,X,37.95,X,75956-76519.pdf,2025-02-11 02:49:59
37304,76017,26,3.0,XXX,4.0,X,37.95,X,75956-76519.pdf,2025-02-11 02:49:59
37305,76017,26,4.0,XXX,4.0,X,37.95,X,75956-76519.pdf,2025-02-11 02:49:59
37306,76017,TC,1.0,XXX,4.0,X,220.47,X,75956-76519.pdf,2025-02-11 02:49:59
37307,76017,TC,2.0,XXX,4.0,X,193.81,X,75956-76519.pdf,2025-02-11 02:49:59
37308,76017,TC,3.0,XXX,4.0,X,193.81,X,75956-76519.pdf,2025-02-11 02:49:59
37309,76017,TC,4.0,XXX,4.0,X,193.81,X,75956-76519.pdf,2025-02-11 02:49:59
37310,76018,,1.0,XXX,4.0,X,132.18,X,75956-76519.pdf,2025-02-11 02:49:59
37311,76018,,2.0,XXX,4.0,X,118.57,X,75956-76519.pdf,2025-02-11 02:49:59
37312,76018,,3.0,XXX,4.0,X,118.57,X,75956-76519.pdf,2025-02-11 02:49:59
37313,76018,,4.0,XXX,4.0,X,118.57,X,75956-76519.pdf,2025-02-11 02:49:59
37314,76018,26,1.0,XXX,4.0,X,39.75,X,75956-76519.pdf,2025-02-11 02:49:59
37315,76018,26,2.0,XXX,4.0,X,37.24,X,75956-76519.pdf,2025-02-11 02:49:59
37316,76018,26,3.0,XXX,4.0,X,37.24,X,75956-76519.pdf,2025-02-11 02:49:59
37317,76018,26,4.0,XXX,4.0,X,37.24,X,75956-76519.pdf,2025-02-11 02:49:59
37318,76018,TC,1.0,XXX,4.0,X,92.42,X,75956-76519.pdf,2025-02-11 02:49:59
37319,76018,TC,2.0,XXX,4.0,X,81.31,X,75956-76519.pdf,2025-02-11 02:49:59
37320,76018,TC,3.0,XXX,4.0,X,81.31,X,75956-76519.pdf,2025-02-11 02:49:59
37321,76018,TC,4.0,XXX,4.0,X,81.31,X,75956-76519.pdf,2025-02-11 02:49:59
37322,76019,,1.0,XXX,4.0,X,172.83,X,75956-76519.pdf,2025-02-11 02:49:59
37323,76019,,2.0,XXX,4.0,X,153.80,X,75956-76519.pdf,2025-02-11 02:49:59
37324,76019,,3.0,XXX,4.0,X,153.80,X,75956-76519.pdf,2025-02-11 02:49:59
37325,76019,,4.0,XXX,4.0,X,153.80,X,75956-76519.pdf,2025-02-11 02:49:59
37326,76019,26,1.0,XXX,4.0,X,31.54,X,75956-76519.pdf,2025-02-11 02:49:59
37327,76019,26,2.0,XXX,4.0,X,29.46,X,75956-76519.pdf,2025-02-11 02:49:59
37328,76019,26,3.0,XXX,4.0,X,29.46,X,75956-76519.pdf,2025-02-11 02:49:59
37329,76019,26,4.0,XXX,4.0,X,29.46,X,75956-76519.pdf,2025-02-11 02:49:59
37330,76019,TC,1.0,XXX,4.0,X,141.30,X,75956-76519.pdf,2025-02-11 02:49:59
37331,76019,TC,2.0,XXX,4.0,X,124.36,X,75956-76519.pdf,2025-02-11 02:49:59
37332,76019,TC,3.0,XXX,4.0,X,124.36,X,75956-76519.pdf,2025-02-11 02:49:59
37333,76019,TC,4.0,XXX,4.0,X,124.36,X,75956-76519.pdf,2025-02-11 02:49:59
37334,76080,,1.0,XXX,0.0,X,203.66,X,75956-76519.pdf,2025-02-11 02:49:59
37335,76080,,2.0,XXX,0.0,X,204.70,X,75956-76519.pdf,2025-02-11 02:49:59
37336,76080,,3.0,XXX,0.0,X,194.31,X,75956-76519.pdf,2025-02-11 02:49:59
37337,76080,,4.0,XXX,0.0,X,189.20,X,75956-76519.pdf,2025-02-11 02:49:59
37338,76080,26,1.0,XXX,0.0,X,97.54,X,75956-76519.pdf,2025-02-11 02:49:59
37339,76080,26,2.0,XXX,0.0,X,97.33,X,75956-76519.pdf,2025-02-11 02:49:59
37340,76080,26,3.0,XXX,0.0,X,93.05,X,75956-76519.pdf,2025-02-11 02:49:59
37341,76080,26,4.0,XXX,0.0,X,92.26,X,75956-76519.pdf,2025-02-11 02:49:59
37342,76080,TC,1.0,XXX,0.0,X,115.07,X,75956-76519.pdf,2025-02-11 02:49:59
37343,76080,TC,2.0,XXX,0.0,X,112.89,X,75956-76519.pdf,2025-02-11 02:49:59
37344,76080,TC,3.0,XXX,0.0,X,103.95,X,75956-76519.pdf,2025-02-11 02:49:59
37345,76080,TC,4.0,XXX,0.0,X,102.27,X,75956-76519.pdf,2025-02-11 02:49:59
37346,76098,,1.0,XXX,0.0,X,71.16,X,75956-76519.pdf,2025-02-11 02:49:59
37347,76098,,2.0,XXX,0.0,X,70.01,X,75956-76519.pdf,2025-02-11 02:49:59
37348,76098,,3.0,XXX,0.0,X,65.96,X,75956-76519.pdf,2025-02-11 02:49:59
37349,76098,,4.0,XXX,0.0,X,64.16,X,75956-76519.pdf,2025-02-11 02:49:59
37350,76098,26,1.0,XXX,0.0,X,26.76,X,75956-76519.pdf,2025-02-11 02:49:59
37351,76098,26,2.0,XXX,0.0,X,26.72,X,75956-76519.pdf,2025-02-11 02:49:59
37352,76098,26,3.0,XXX,0.0,X,25.63,X,75956-76519.pdf,2025-02-11 02:49:59
37353,76098,26,4.0,XXX,0.0,X,25.11,X,75956-76519.pdf,2025-02-11 02:49:59
37354,76098,TC,1.0,XXX,0.0,X,45.92,X,75956-76519.pdf,2025-02-11 02:49:59
37355,76098,TC,2.0,XXX,0.0,X,45.06,X,75956-76519.pdf,2025-02-11 02:49:59
37356,76098,TC,3.0,XXX,0.0,X,41.35,X,75956-76519.pdf,2025-02-11 02:49:59
37357,76098,TC,4.0,XXX,0.0,X,40.73,X,75956-76519.pdf,2025-02-11 02:49:59
37358,76100,,1.0,XXX,0.0,X,231.00,X,75956-76519.pdf,2025-02-11 02:49:59
37359,76100,,2.0,XXX,0.0,X,227.34,X,75956-76519.pdf,2025-02-11 02:49:59
37360,76100,,3.0,XXX,0.0,X,212.00,X,75956-76519.pdf,2025-02-11 02:49:59
37361,76100,,4.0,XXX,0.0,X,209.12,X,75956-76519.pdf,2025-02-11 02:49:59
37362,76100,26,1.0,XXX,0.0,X,104.46,X,75956-76519.pdf,2025-02-11 02:49:59
37363,76100,26,2.0,XXX,0.0,X,104.16,X,75956-76519.pdf,2025-02-11 02:49:59
37364,76100,26,3.0,XXX,0.0,X,99.73,X,75956-76519.pdf,2025-02-11 02:49:59
37365,76100,26,4.0,XXX,0.0,X,97.67,X,75956-76519.pdf,2025-02-11 02:49:59
37366,76100,TC,1.0,XXX,0.0,X,136.16,X,75956-76519.pdf,2025-02-11 02:49:59
37367,76100,TC,2.0,XXX,0.0,X,133.65,X,75956-76519.pdf,2025-02-11 02:49:59
37368,76100,TC,3.0,XXX,0.0,X,123.16,X,75956-76519.pdf,2025-02-11 02:49:59
37369,76100,TC,4.0,XXX,0.0,X,121.21,X,75956-76519.pdf,2025-02-11 02:49:59
37370,76120,,1.0,XXX,0.0,X,176.35,X,75956-76519.pdf,2025-02-11 02:49:59
37371,76120,,2.0,XXX,0.0,X,173.41,X,75956-76519.pdf,2025-02-11 02:49:59
37372,76120,,3.0,XXX,0.0,X,165.02,X,75956-76519.pdf,2025-02-11 02:49:59
37373,76120,,4.0,XXX,0.0,X,158.95,X,75956-76519.pdf,2025-02-11 02:49:59
37374,76120,26,1.0,XXX,0.0,X,66.75,X,75956-76519.pdf,2025-02-11 02:49:59
37375,76120,26,2.0,XXX,0.0,X,66.46,X,75956-76519.pdf,2025-02-11 02:49:59
37376,76120,26,3.0,XXX,0.0,X,63.60,X,75956-76519.pdf,2025-02-11 02:49:59
37377,76120,26,4.0,XXX,0.0,X,61.99,X,75956-76519.pdf,2025-02-11 02:49:59
37378,76120,TC,1.0,XXX,0.0,X,115.07,X,75956-76519.pdf,2025-02-11 02:49:59
37379,76120,TC,2.0,XXX,0.0,X,112.89,X,75956-76519.pdf,2025-02-11 02:49:59
37380,76120,TC,3.0,XXX,0.0,X,103.95,X,75956-76519.pdf,2025-02-11 02:49:59
37381,76120,TC,4.0,XXX,0.0,X,102.27,X,75956-76519.pdf,2025-02-11 02:49:59
37382,76125,,1.0,ZZZ,0.0,X,129.46,X,75956-76519.pdf,2025-02-11 02:49:59
37383,76125,,2.0,ZZZ,0.0,X,127.31,X,75956-76519.pdf,2025-02-11 02:49:59
37384,76125,,3.0,ZZZ,0.0,X,120.51,X,75956-76519.pdf,2025-02-11 02:49:59
37385,76125,,4.0,ZZZ,0.0,X,116.77,X,75956-76519.pdf,2025-02-11 02:49:59
37386,76125,26,1.0,ZZZ,0.0,X,46.86,X,75956-76519.pdf,2025-02-11 02:49:59
37387,76125,26,2.0,ZZZ,0.0,X,46.71,X,75956-76519.pdf,2025-02-11 02:49:59
37388,76125,26,3.0,ZZZ,0.0,X,44.61,X,75956-76519.pdf,2025-02-11 02:49:59
37389,76125,26,4.0,ZZZ,0.0,X,43.54,X,75956-76519.pdf,2025-02-11 02:49:59
37390,76125,TC,1.0,ZZZ,0.0,X,86.13,X,75956-76519.pdf,2025-02-11 02:49:59
37391,76125,TC,2.0,ZZZ,0.0,X,84.54,X,75956-76519.pdf,2025-02-11 02:49:59
37392,76125,TC,3.0,ZZZ,0.0,X,77.92,X,75956-76519.pdf,2025-02-11 02:49:59
37393,76125,TC,4.0,ZZZ,0.0,X,76.68,X,75956-76519.pdf,2025-02-11 02:49:59
37394,76140,,,XXX,9.0,X,*,X,75956-76519.pdf,2025-02-11 02:49:59
37395,76145,,1.0,XXX,0.0,X,"1,240.09",X,75956-76519.pdf,2025-02-11 02:49:59
37396,76145,,2.0,XXX,0.0,X,"1,071.35",X,75956-76519.pdf,2025-02-11 02:49:59
37397,76145,,3.0,XXX,0.0,X,"1,071.35",X,75956-76519.pdf,2025-02-11 02:49:59
37398,76145,,4.0,XXX,0.0,X,"1,071.35",X,75956-76519.pdf,2025-02-11 02:49:59
37399,76376,,1.0,XXX,0.0,X,311.01,X,75956-76519.pdf,2025-02-11 02:49:59
37400,76376,,2.0,XXX,0.0,X,254.21,X,75956-76519.pdf,2025-02-11 02:49:59
37401,76376,,3.0,XXX,0.0,X,254.21,X,75956-76519.pdf,2025-02-11 02:49:59
37402,76376,,4.0,XXX,0.0,X,254.21,X,75956-76519.pdf,2025-02-11 02:49:59
37403,76376,26,1.0,XXX,0.0,X,22.80,X,75956-76519.pdf,2025-02-11 02:49:59
37404,76376,26,2.0,XXX,0.0,X,20.61,X,75956-76519.pdf,2025-02-11 02:49:59
37405,76376,26,3.0,XXX,0.0,X,20.61,X,75956-76519.pdf,2025-02-11 02:49:59
37406,76376,26,4.0,XXX,0.0,X,20.61,X,75956-76519.pdf,2025-02-11 02:49:59
37407,76376,TC,1.0,XXX,0.0,X,288.24,X,75956-76519.pdf,2025-02-11 02:49:59
37408,76376,TC,2.0,XXX,0.0,X,233.54,X,75956-76519.pdf,2025-02-11 02:49:59
37409,76376,TC,3.0,XXX,0.0,X,233.54,X,75956-76519.pdf,2025-02-11 02:49:59
37410,76376,TC,4.0,XXX,0.0,X,233.54,X,75956-76519.pdf,2025-02-11 02:49:59
37411,76377,,1.0,XXX,0.0,X,401.40,X,75956-76519.pdf,2025-02-11 02:49:59
37412,76377,,2.0,XXX,0.0,X,328.45,X,75956-76519.pdf,2025-02-11 02:49:59
37413,76377,,3.0,XXX,0.0,X,328.45,X,75956-76519.pdf,2025-02-11 02:49:59
37414,76377,,4.0,XXX,0.0,X,328.45,X,75956-76519.pdf,2025-02-11 02:49:59
37415,76377,26,1.0,XXX,0.0,X,89.62,X,75956-76519.pdf,2025-02-11 02:49:59
37416,76377,26,2.0,XXX,0.0,X,81.18,X,75956-76519.pdf,2025-02-11 02:49:59
37417,76377,26,3.0,XXX,0.0,X,81.18,X,75956-76519.pdf,2025-02-11 02:49:59
37418,76377,26,4.0,XXX,0.0,X,81.18,X,75956-76519.pdf,2025-02-11 02:49:59
37419,76377,TC,1.0,XXX,0.0,X,311.80,X,75956-76519.pdf,2025-02-11 02:49:59
37420,76377,TC,2.0,XXX,0.0,X,247.29,X,75956-76519.pdf,2025-02-11 02:49:59
37421,76377,TC,3.0,XXX,0.0,X,247.29,X,75956-76519.pdf,2025-02-11 02:49:59
37422,76377,TC,4.0,XXX,0.0,X,247.29,X,75956-76519.pdf,2025-02-11 02:49:59
37423,76380,,1.0,XXX,0.0,X,539.38,X,75956-76519.pdf,2025-02-11 02:49:59
37424,76380,,2.0,XXX,0.0,X,530.57,X,75956-76519.pdf,2025-02-11 02:49:59
37425,76380,,3.0,XXX,0.0,X,493.47,X,75956-76519.pdf,2025-02-11 02:49:59
37426,76380,,4.0,XXX,0.0,X,486.41,X,75956-76519.pdf,2025-02-11 02:49:59
37427,76380,26,1.0,XXX,0.0,X,158.21,X,75956-76519.pdf,2025-02-11 02:49:59
37428,76380,26,2.0,XXX,0.0,X,156.26,X,75956-76519.pdf,2025-02-11 02:49:59
37429,76380,26,3.0,XXX,0.0,X,148.09,X,75956-76519.pdf,2025-02-11 02:49:59
37430,76380,26,4.0,XXX,0.0,X,146.54,X,75956-76519.pdf,2025-02-11 02:49:59
37431,76380,TC,1.0,XXX,0.0,X,381.07,X,75956-76519.pdf,2025-02-11 02:49:59
37432,76380,TC,2.0,XXX,0.0,X,374.30,X,75956-76519.pdf,2025-02-11 02:49:59
37433,76380,TC,3.0,XXX,0.0,X,345.37,X,75956-76519.pdf,2025-02-11 02:49:59
37434,76380,TC,4.0,XXX,0.0,X,339.85,X,75956-76519.pdf,2025-02-11 02:49:59
37435,76390,,1.0,XXX,9.0,X,"1,459.15",X,75956-76519.pdf,2025-02-11 02:49:59
37436,76390,,2.0,XXX,9.0,X,"1,227.56",X,75956-76519.pdf,2025-02-11 02:49:59
37437,76390,,3.0,XXX,9.0,X,"1,227.56",X,75956-76519.pdf,2025-02-11 02:49:59
37438,76390,,4.0,XXX,9.0,X,"1,227.56",X,75956-76519.pdf,2025-02-11 02:49:59
37439,76391,,1.0,XXX,4.0,X,361.29,X,75956-76519.pdf,2025-02-11 02:49:59
37440,76391,,2.0,XXX,4.0,X,320.38,X,75956-76519.pdf,2025-02-11 02:49:59
37441,76391,,3.0,XXX,4.0,X,320.38,X,75956-76519.pdf,2025-02-11 02:49:59
37442,76391,,4.0,XXX,4.0,X,320.38,X,75956-76519.pdf,2025-02-11 02:49:59
37443,76391,26,1.0,XXX,4.0,X,84.17,X,75956-76519.pdf,2025-02-11 02:49:59
37444,76391,26,2.0,XXX,4.0,X,78.94,X,75956-76519.pdf,2025-02-11 02:49:59
37445,76391,26,3.0,XXX,4.0,X,78.94,X,75956-76519.pdf,2025-02-11 02:49:59
37446,76391,26,4.0,XXX,4.0,X,78.94,X,75956-76519.pdf,2025-02-11 02:49:59
37447,76391,TC,1.0,XXX,4.0,X,277.14,X,75956-76519.pdf,2025-02-11 02:49:59
37448,76391,TC,2.0,XXX,4.0,X,241.44,X,75956-76519.pdf,2025-02-11 02:49:59
37449,76391,TC,3.0,XXX,4.0,X,241.44,X,75956-76519.pdf,2025-02-11 02:49:59
37450,76391,TC,4.0,XXX,4.0,X,241.44,X,75956-76519.pdf,2025-02-11 02:49:59
37451,76496,,,XXX,0.0,X,#,X,75956-76519.pdf,2025-02-11 02:49:59
37452,76496,26,,,,X,#,X,75956-76519.pdf,2025-02-11 02:49:59
37453,76496,TC,,,,X,#,X,75956-76519.pdf,2025-02-11 02:49:59
37454,76497,,,XXX,0.0,X,#,X,75956-76519.pdf,2025-02-11 02:49:59
37455,76497,26,,,,X,#,X,75956-76519.pdf,2025-02-11 02:49:59
37456,76497,TC,,,,X,#,X,75956-76519.pdf,2025-02-11 02:49:59
37457,76498,,,XXX,0.0,X,#,X,75956-76519.pdf,2025-02-11 02:49:59
37458,76498,26,,,,X,#,X,75956-76519.pdf,2025-02-11 02:49:59
37459,76498,TC,,,,X,#,X,75956-76519.pdf,2025-02-11 02:49:59
37460,76499,,,XXX,0.0,X,#,X,75956-76519.pdf,2025-02-11 02:49:59
37461,76499,26,,,,X,#,X,75956-76519.pdf,2025-02-11 02:49:59
37462,76499,TC,,,,X,#,X,75956-76519.pdf,2025-02-11 02:49:59
37463,76506,,1.0,XXX,0.0,X,256.26,X,75956-76519.pdf,2025-02-11 02:49:59
37464,76506,,2.0,XXX,0.0,X,256.64,X,75956-76519.pdf,2025-02-11 02:49:59
37465,76506,,3.0,XXX,0.0,X,243.63,X,75956-76519.pdf,2025-02-11 02:49:59
37466,76506,,4.0,XXX,0.0,X,237.19,X,75956-76519.pdf,2025-02-11 02:49:59
37467,76506,26,1.0,XXX,0.0,X,112.32,X,75956-76519.pdf,2025-02-11 02:49:59
37468,76506,26,2.0,XXX,0.0,X,112.01,X,75956-76519.pdf,2025-02-11 02:49:59
37469,76506,26,3.0,XXX,0.0,X,108.16,X,75956-76519.pdf,2025-02-11 02:49:59
37470,76506,26,4.0,XXX,0.0,X,106.92,X,75956-76519.pdf,2025-02-11 02:49:59
37471,76506,TC,1.0,XXX,0.0,X,154.21,X,75956-76519.pdf,2025-02-11 02:49:59
37472,76506,TC,2.0,XXX,0.0,X,151.34,X,75956-76519.pdf,2025-02-11 02:49:59
37473,76506,TC,3.0,XXX,0.0,X,139.47,X,75956-76519.pdf,2025-02-11 02:49:59
37474,76506,TC,4.0,XXX,0.0,X,137.27,X,75956-76519.pdf,2025-02-11 02:49:59
37475,76510,,1.0,XXX,7.0,X,391.73,X,75956-76519.pdf,2025-02-11 02:49:59
37476,76510,,2.0,XXX,7.0,X,342.59,X,75956-76519.pdf,2025-02-11 02:49:59
37477,76510,,3.0,XXX,7.0,X,342.59,X,75956-76519.pdf,2025-02-11 02:49:59
37478,76510,,4.0,XXX,7.0,X,342.59,X,75956-76519.pdf,2025-02-11 02:49:59
37479,76510,26,1.0,XXX,7.0,X,190.99,X,75956-76519.pdf,2025-02-11 02:49:59
37480,76510,26,2.0,XXX,7.0,X,177.09,X,75956-76519.pdf,2025-02-11 02:49:59
37481,76510,26,3.0,XXX,7.0,X,177.09,X,75956-76519.pdf,2025-02-11 02:49:59
37482,76510,26,4.0,XXX,7.0,X,177.09,X,75956-76519.pdf,2025-02-11 02:49:59
37483,76510,TC,1.0,XXX,7.0,X,200.79,X,75956-76519.pdf,2025-02-11 02:49:59
37484,76510,TC,2.0,XXX,7.0,X,165.53,X,75956-76519.pdf,2025-02-11 02:49:59
37485,76510,TC,3.0,XXX,7.0,X,165.53,X,75956-76519.pdf,2025-02-11 02:49:59
37486,76510,TC,4.0,XXX,7.0,X,165.53,X,75956-76519.pdf,2025-02-11 02:49:59
37487,76511,,1.0,XXX,7.0,X,266.00,X,75956-76519.pdf,2025-02-11 02:49:59
37488,76511,,2.0,XXX,7.0,X,245.80,X,75956-76519.pdf,2025-02-11 02:49:59
37489,76511,,3.0,XXX,7.0,X,233.78,X,75956-76519.pdf,2025-02-11 02:49:59
37490,76511,,4.0,XXX,7.0,X,227.93,X,75956-76519.pdf,2025-02-11 02:49:59
37491,76511,26,1.0,XXX,7.0,X,117.98,X,75956-76519.pdf,2025-02-11 02:49:59
37492,76511,26,2.0,XXX,7.0,X,117.62,X,75956-76519.pdf,2025-02-11 02:49:59
37493,76511,26,3.0,XXX,7.0,X,112.80,X,75956-76519.pdf,2025-02-11 02:49:59
37494,76511,26,4.0,XXX,7.0,X,110.25,X,75956-76519.pdf,2025-02-11 02:49:59
37495,76511,TC,1.0,XXX,7.0,X,136.16,X,75956-76519.pdf,2025-02-11 02:49:59
37496,76511,TC,2.0,XXX,7.0,X,133.65,X,75956-76519.pdf,2025-02-11 02:49:59
37497,76511,TC,3.0,XXX,7.0,X,123.16,X,75956-76519.pdf,2025-02-11 02:49:59
37498,76511,TC,4.0,XXX,7.0,X,121.21,X,75956-76519.pdf,2025-02-11 02:49:59
37499,76512,,1.0,XXX,7.0,X,274.92,X,75956-76519.pdf,2025-02-11 02:49:59
37500,76512,,2.0,XXX,7.0,X,273.67,X,75956-76519.pdf,2025-02-11 02:49:59
37501,76512,,3.0,XXX,7.0,X,259.49,X,75956-76519.pdf,2025-02-11 02:49:59
37502,76512,,4.0,XXX,7.0,X,252.78,X,75956-76519.pdf,2025-02-11 02:49:59
37503,76512,26,1.0,XXX,7.0,X,117.96,X,75956-76519.pdf,2025-02-11 02:49:59
37504,76512,26,2.0,XXX,7.0,X,117.48,X,75956-76519.pdf,2025-02-11 02:49:59
37505,76512,26,3.0,XXX,7.0,X,113.51,X,75956-76519.pdf,2025-02-11 02:49:59
37506,76512,26,4.0,XXX,7.0,X,109.89,X,75956-76519.pdf,2025-02-11 02:49:59
37507,76512,TC,1.0,XXX,7.0,X,167.08,X,75956-76519.pdf,2025-02-11 02:49:59
37508,76512,TC,2.0,XXX,7.0,X,164.02,X,75956-76519.pdf,2025-02-11 02:49:59
37509,76512,TC,3.0,XXX,7.0,X,151.03,X,75956-76519.pdf,2025-02-11 02:49:59
37510,76512,TC,4.0,XXX,7.0,X,148.64,X,75956-76519.pdf,2025-02-11 02:49:59
37511,76513,,1.0,XXX,7.0,X,274.92,X,75956-76519.pdf,2025-02-11 02:49:59
37512,76513,,2.0,XXX,7.0,X,273.67,X,75956-76519.pdf,2025-02-11 02:49:59
37513,76513,,3.0,XXX,7.0,X,259.49,X,75956-76519.pdf,2025-02-11 02:49:59
37514,76513,,4.0,XXX,7.0,X,252.78,X,75956-76519.pdf,2025-02-11 02:49:59
37515,76513,26,1.0,XXX,7.0,X,117.96,X,75956-76519.pdf,2025-02-11 02:49:59
37516,76513,26,2.0,XXX,7.0,X,117.25,X,75956-76519.pdf,2025-02-11 02:49:59
37517,76513,26,3.0,XXX,7.0,X,112.37,X,75956-76519.pdf,2025-02-11 02:49:59
37518,76513,26,4.0,XXX,7.0,X,109.50,X,75956-76519.pdf,2025-02-11 02:49:59
37519,76513,TC,1.0,XXX,7.0,X,167.08,X,75956-76519.pdf,2025-02-11 02:49:59
37520,76513,TC,2.0,XXX,7.0,X,164.02,X,75956-76519.pdf,2025-02-11 02:49:59
37521,76513,TC,3.0,XXX,7.0,X,151.03,X,75956-76519.pdf,2025-02-11 02:49:59
37522,76513,TC,4.0,XXX,7.0,X,148.64,X,75956-76519.pdf,2025-02-11 02:49:59
37523,76514,,1.0,XXX,7.0,X,29.26,X,75956-76519.pdf,2025-02-11 02:49:59
37524,76514,,2.0,XXX,7.0,X,26.03,X,75956-76519.pdf,2025-02-11 02:49:59
37525,76514,,3.0,XXX,7.0,X,26.03,X,75956-76519.pdf,2025-02-11 02:49:59
37526,76514,,4.0,XXX,7.0,X,26.03,X,75956-76519.pdf,2025-02-11 02:49:59
37527,76514,26,1.0,XXX,7.0,X,22.70,X,75956-76519.pdf,2025-02-11 02:49:59
37528,76514,26,2.0,XXX,7.0,X,20.80,X,75956-76519.pdf,2025-02-11 02:49:59
37529,76514,26,3.0,XXX,7.0,X,20.80,X,75956-76519.pdf,2025-02-11 02:49:59
37530,76514,26,4.0,XXX,7.0,X,20.80,X,75956-76519.pdf,2025-02-11 02:49:59
37531,76514,TC,1.0,XXX,7.0,X,6.55,X,75956-76519.pdf,2025-02-11 02:49:59
37532,76514,TC,2.0,XXX,7.0,X,5.25,X,75956-76519.pdf,2025-02-11 02:49:59
37533,76514,TC,3.0,XXX,7.0,X,5.25,X,75956-76519.pdf,2025-02-11 02:49:59
37534,76514,TC,4.0,XXX,7.0,X,5.25,X,75956-76519.pdf,2025-02-11 02:49:59
37535,76516,,1.0,XXX,7.0,X,224.80,X,75956-76519.pdf,2025-02-11 02:49:59
37536,76516,,2.0,XXX,7.0,X,224.97,X,75956-76519.pdf,2025-02-11 02:49:59
37537,76516,,3.0,XXX,7.0,X,213.39,X,75956-76519.pdf,2025-02-11 02:49:59
37538,76516,,4.0,XXX,7.0,X,207.87,X,75956-76519.pdf,2025-02-11 02:49:59
37539,76516,26,1.0,XXX,7.0,X,97.04,X,75956-76519.pdf,2025-02-11 02:49:59
37540,76516,26,2.0,XXX,7.0,X,96.66,X,75956-76519.pdf,2025-02-11 02:49:59
37541,76516,26,3.0,XXX,7.0,X,94.21,X,75956-76519.pdf,2025-02-11 02:49:59
37542,76516,26,4.0,XXX,7.0,X,90.99,X,75956-76519.pdf,2025-02-11 02:49:59
37543,76516,TC,1.0,XXX,7.0,X,136.16,X,75956-76519.pdf,2025-02-11 02:49:59
37544,76516,TC,2.0,XXX,7.0,X,133.65,X,75956-76519.pdf,2025-02-11 02:49:59
37545,76516,TC,3.0,XXX,7.0,X,123.16,X,75956-76519.pdf,2025-02-11 02:49:59
37546,76516,TC,4.0,XXX,7.0,X,121.21,X,75956-76519.pdf,2025-02-11 02:49:59
37547,76519,,1.0,XXX,7.0,X,224.80,X,75956-76519.pdf,2025-02-11 02:49:59
37548,76519,,2.0,XXX,7.0,X,224.97,X,75956-76519.pdf,2025-02-11 02:49:59
37549,76519,,3.0,XXX,7.0,X,213.39,X,75956-76519.pdf,2025-02-11 02:49:59
37550,76519,,4.0,XXX,7.0,X,207.87,X,75956-76519.pdf,2025-02-11 02:49:59
37551,76519,26,1.0,XXX,7.0,X,97.04,X,75956-76519.pdf,2025-02-11 02:49:59
37552,76519,26,2.0,XXX,7.0,X,96.73,X,75956-76519.pdf,2025-02-11 02:49:59
37553,76519,26,3.0,XXX,7.0,X,92.46,X,75956-76519.pdf,2025-02-11 02:49:59
37554,76519,26,4.0,XXX,7.0,X,90.45,X,75956-76519.pdf,2025-02-11 02:49:59
37555,76519,TC,1.0,XXX,7.0,X,136.16,X,75956-76519.pdf,2025-02-11 02:49:59
37556,76519,TC,2.0,XXX,7.0,X,133.65,X,75956-76519.pdf,2025-02-11 02:49:59
37557,76519,TC,3.0,XXX,7.0,X,123.16,X,75956-76519.pdf,2025-02-11 02:49:59
37558,76519,TC,4.0,XXX,7.0,X,121.21,X,75956-76519.pdf,2025-02-11 02:49:59
37559,77789,,1.0,0,0.0,X,230.80,X,77789-78261.pdf,2025-02-11 02:50:04
37560,77789,,2.0,0,0.0,X,229.87,X,77789-78261.pdf,2025-02-11 02:50:04
